brand_eid,brand_name,fund_aum,fund_rows,relationship_type,control_type,brand_position,counterparty_eid,counterparty_name,counterparty_entity_type,counterparty_in_hv2
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14627,"T. Rowe Price New Horizons Fund, Inc.",fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14610,"T. Rowe Price Growth Stock Fund, Inc.",fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14626,T. Rowe Price New Era Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,18011,S000001489,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,18013,S000032784,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,18014,S000037100,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,18016,S000001490,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14621,T. Rowe Price Global Industrials Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,18017,S000047983,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,18018,S000047982,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,18019,S000058280,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,18020,S000063538,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,15288,Empower Lifetime 2040 Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,18168,S000006730,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,15016,Penn Series Large Cap Value Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,13189,MetLife Mid Cap Stock Index Portfolio,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,13181,MetLife Russell 2000 Index Portfolio,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,17370,T. Rowe Price Japan Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,16673,T. Rowe Price Retirement Blend 2005 Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,17518,Active/Passive Conservative Portfolio,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,16011,Domestic Equity Portfolio,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,16015,Mid Cap Growth Stock Portfolio,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,18234,S000018235,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,13464,American Asset Allocation Trust,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,16691,T. Rowe Price Retirement 2050 Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,13572,MassMutual RetireSMART by JPMorgan 2045 Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,16657,T. Rowe Price Target 2025 Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,16660,T. Rowe Price Target 2040 Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,16687,T. Rowe Price Retirement 2015 Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,16654,T. Rowe Price Target 2010 Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,16675,T. Rowe Price Retirement Blend 2015 Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,16690,T. Rowe Price Retirement 2045 Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,16670,T. Rowe Price Retirement Balanced Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,17387,T. Rowe Price Africa & Middle East Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,16658,T. Rowe Price Target 2030 Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,17371,T. Rowe Price International Stock Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,16682,T. Rowe Price Retirement Blend 2050 Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,16662,T. Rowe Price Target 2050 Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,13570,MassMutual RetireSMART by JPMorgan 2025 Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,13568,MassMutual RetireSMART by JPMorgan In Retirement Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,16685,T. Rowe Price Retirement Blend 2065 Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,13559,MassMutual Select T. Rowe Price Retirement 2020 Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,17384,T. Rowe Price China Evolution Equity Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,17373,T. Rowe Price European Stock Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,13565,MassMutual RetireSMART by JPMorgan 2020 Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,16683,T. Rowe Price Retirement Blend 2055 Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,16669,T. Rowe Price Retirement 2040 Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14632,"T. Rowe Price Science & Technology Fund, Inc.",fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14634,"T. Rowe Price Small-Cap Value Fund, Inc.",fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,15145,VY(R) T. ROWE PRICE CAPITAL APPRECIATION PORTFOLIO,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,16694,T. Rowe Price Spectrum Moderate Allocation Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,16695,T. Rowe Price Spectrum Moderate Growth Allocation Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14640,"T. Rowe Price Value Fund, Inc.",fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14638,T. Rowe Price U.S. Equity Research Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,13411,JNL/JPMorgan Nasdaq Hedged Equity Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,13375,JNL/American Funds Growth Allocation Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,19011,S000052994,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,13454,JNL/WMC Balanced Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,13456,JNL/WMC Global Real Estate Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,19013,S000001747,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14607,"T. Rowe Price Financial Services Fund, Inc.",fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,12847,CITY NATIONAL ROCHDALE U.S. CORE EQUITY FUND,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,15154,VY(R) T. ROWE PRICE EQUITY INCOME PORTFOLIO,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,17368,T. Rowe Price Global Value Equity Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,17369,T. Rowe Price Institutional Emerging Markets Equity Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,16346,Growth Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14587,"T. Rowe Price Balanced Fund, Inc.",fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14624,"T. Rowe Price Mid-Cap Growth Fund, Inc.",fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14593,"T. Rowe Price Dividend Growth Fund, Inc.",fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,13991,AZL Small Cap Stock Index Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14609,"T. Rowe Price Global Technology Fund, Inc.",fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,19345,S000032434,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,14520,SA Multi-Managed Small Cap Portfolio,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,19044,S000008041,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14625,"T. Rowe Price Mid-Cap Value Fund, Inc.",fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14594,T. Rowe Price Institutional Mid-Cap Equity Growth Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,13151,SSGA Emerging Markets Enhanced Index Portfolio,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14630,T. Rowe Price Retirement Income 2020 Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14597,T. Rowe Price Large-Cap Growth Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14631,T. Rowe Price Retirement Income 2025 Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14592,"T. Rowe Price Diversified Mid-Cap Growth Fund, Inc.",fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,16563,Capital Appreciation Value Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,16581,Mid Value Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14598,T. Rowe Price Institutional Large-Cap Core Growth Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14611,"T. Rowe Price Health Sciences Fund, Inc.",fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,16558,Blue Chip Growth Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,16562,Equity Income Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,16830,Strategic Advisers Fidelity Core Income Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14595,T. Rowe Price Institutional Small-Cap Stock Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,19587,S000060103,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,19617,S000028698,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,19619,S000019860,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14599,T. Rowe Price Hedged Equity Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14608,"T. Rowe Price Global Real Estate Fund, Inc.",fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14639,"T. Rowe Price U.S. Large-Cap Core Fund, Inc.",fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14628,"T. Rowe Price Real Assets Fund, Inc.",fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,19917,S000048067,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,17367,T. Rowe Price Global Allocation Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14596,T. Rowe Price Large-Cap Value Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14613,T. Rowe Price Extended Equity Market Index Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14616,T. Rowe Price Small-Cap Index Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14612,T. Rowe Price Equity Index 500 Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14615,T. Rowe Price Mid-Cap Index Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,fund_sponsor,advisory,parent,14614,T. Rowe Price Total Equity Market Index Fund,fund,false
17924,"T. Rowe Price Associates, Inc.",1105544167794.227,66552,sub_adviser,advisory,parent,18813,S000006997,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,13480,Lifestyle Balanced Portfolio,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,13488,Lifestyle Growth Portfolio,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,13489,Mid Value Trust,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,13499,Strategic Equity Allocation Trust,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,18259,S000008236,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,15823,SFT Index 500 Fund,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12395,NYLI WMC Enduring Capital Fund,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,fund_sponsor,advisory,parent,13839,VANGUARD GROWTH AND INCOME FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,14396,International Value Portfolio,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,18568,S000006867,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,fund_sponsor,advisory,parent,13818,VANGUARD PRIMECAP CORE FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,18580,S000005650,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12784,SIT International Equity Fund,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,fund_sponsor,advisory,parent,13858,BALANCED PORTFOLIO,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,fund_sponsor,advisory,parent,13851,GLOBAL BOND INDEX PORTFOLIO,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,fund_sponsor,advisory,parent,13849,INTERNATIONAL PORTFOLIO,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,fund_sponsor,advisory,parent,13850,MODERATE ALLOCATION PORTFOLIO,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,15712,NYLI VP Balanced Portfolio,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,15722,NYLI VP Schroders Mid Cap Opportunities Portfolio,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,15706,NYLI VP Small Cap Growth Portfolio,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,14576,SA American Funds Global Growth Portfolio,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,14578,SA American Funds Growth Portfolio,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,19059,S000034093,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12032,Hartford Moderately Aggressive Allocation Fund,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,19060,S000003571,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,19061,S000049413,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12045,Hartford Real Asset Fund,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,19062,S000049412,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12035,THE HARTFORD BALANCED INCOME FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12028,THE HARTFORD CAPITAL APPRECIATION FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12042,THE HARTFORD CHECKS AND BALANCES FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12031,THE HARTFORD CONSERVATIVE ALLOCATION FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12038,THE HARTFORD DIVIDEND AND GROWTH FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12027,THE HARTFORD EQUITY INCOME FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,19063,S000003572,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12037,THE HARTFORD HEALTHCARE FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,19064,S000003580,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,19065,S000003584,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12047,THE HARTFORD INTERNATIONAL GROWTH FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12043,THE HARTFORD INTERNATIONAL OPPORTUNITIES FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12036,THE HARTFORD MIDCAP FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12044,THE HARTFORD MIDCAP VALUE FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,19066,S000017746,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,19067,S000003596,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12041,THE HARTFORD SMALL COMPANY FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,19068,S000017747,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,19069,S000003605,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,19070,S000032809,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,fund_sponsor,advisory,parent,19098,S000026863,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,19163,S000074626,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12757,Nationwide BNY Mellon Dynamic U.S. Equity Income Fund,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,14906,HARTFORD BALANCED HLS FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,14908,HARTFORD CAPITAL APPRECIATION HLS FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,14910,HARTFORD DISCIPLINED EQUITY HLS FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,14904,HARTFORD DIVIDEND AND GROWTH HLS FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,14905,HARTFORD HEALTHCARE HLS FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,14909,HARTFORD INTERNATIONAL OPPORTUNITIES HLS FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,14907,HARTFORD MIDCAP HLS FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,14903,HARTFORD SMALL CAP GROWTH HLS FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,14912,HARTFORD SMALL COMPANY HLS FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,14911,HARTFORD STOCK HLS FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,19254,S000003222,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,19255,S000003218,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,wholly_owned,control,parent,18661,Wellington Management Company,institution,false
9935,Wellington Management Co LLP,757505442726.3704,89257,wholly_owned,control,parent,14,Wellington Management,institution,false
9935,Wellington Management Co LLP,757505442726.3704,89257,fund_sponsor,advisory,child,11220,WELLINGTON MANAGEMENT GROUP LLP,institution,true
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,20138,S000073782,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12133,SA AB Small & Mid Cap Value Portfolio,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12134,SA Mid Cap Index Portfolio,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12137,SA Emerging Markets Equity Index Portfolio,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,13556,MassMutual Select T. Rowe Price International Equity Fund,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12165,SA VCP Index Allocation Portfolio,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12147,SA BlackRock VCP Global Multi Asset Portfolio,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,18832,S000012902,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,18887,S000031869,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,13534,MassMutual Overseas Fund,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,fund_sponsor,advisory,parent,13824,VANGUARD GLOBAL EQUITY FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,fund_sponsor,advisory,parent,13822,VANGUARD STRATEGIC SMALL-CAP EQUITY FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,14242,The ESG Growth Portfolio,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,14517,SA Franklin Allocation Moderately Aggressive Portfolio,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,19041,S000008052,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,15259,Brown Advisory Small-Cap Growth Fund,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12736,Goldman Sachs Multi-Manager Real Assets Strategy Fund,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,16337,Guardian Balanced Allocation VIP Fund,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,16339,Guardian Equity Income VIP Fund,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,19058,S000076486,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12040,Hartford Emerging Markets Equity Fund,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12039,Hartford Global Impact Fund,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,12034,Hartford International Equity Fund,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,16326,Guardian Global Utilities VIP Fund,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,16329,Guardian Integrated Research VIP Fund,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,16324,Guardian Large Cap Disciplined Growth VIP Fund,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,11487,Infrastructure Fund,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,13592,MML Balanced Allocation Fund,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,sub_adviser,advisory,parent,13601,MML Fundamental Equity Fund,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,fund_sponsor,advisory,parent,13861,VANGUARD WELLESLEY INCOME FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,fund_sponsor,advisory,parent,16990,VANGUARD WELLINGTON FUND,fund,false
9935,Wellington Management Co LLP,757505442726.3704,89257,fund_sponsor,advisory,parent,11598,VANGUARD WINDSOR FUND,fund,false
