cik,filer_rows,filer_aum,distinct_filer_eids,filer_eid,filer_name,filer_canonical_name,filer_entity_type
0002106810,39,101855613,1,10477,Calder Financial LLC,Calder Financial LLC,institution
0002083149,51,101800671,1,10448,"Provident Living Financial Services, Inc.","Provident Living Financial Services, Inc.",institution
0002109534,51,101799512,1,10300,Trailhead Planners LLC,Trailhead Planners LLC,institution
0002106605,23,101795677,1,9041,"Vavra Capital Management, LLC","Vavra Capital Management, LLC",institution
0002101909,78,101781293,1,10429,Liberty Atlantic Advisors LLC,Liberty Atlantic Advisors LLC,institution
0002110045,74,101626460,1,2583,"Timmons Wealth Management, LLC","Timmons Wealth Management, LLC",institution
0002107238,67,101598559,1,6912,Forteris Wealth Management Inc.,FORTERIS WEALTH MANAGEMENT INC.,institution
0002112370,315,101512297,1,5916,"Monetary Solutions, Ltd","Monetary Solutions, Ltd",institution
0002109867,114,101349025,1,4526,"Wagner Wealth Management, Corp","Wagner Wealth Management, Corp",institution
0002109944,68,101331695,1,7263,"Oath Planning, LLC","Oath Planning, LLC",institution
0002106181,19,101099761,1,9720,Kalehua Capital Management LLC,Kalehua Capital Management LLC,institution
0002107249,535,100947666,1,7548,"Key Capital Management, INC","Key Capital Management, INC",institution
0002081038,46,100887487,1,2103,"Cobler Capital Management, LLC","Cobler Capital Management, LLC",institution
0002092214,22,100853874,1,1182,"Vertex Investment Solutions Co., Ltd.","Vertex Investment Solutions Co., Ltd.",institution
0001866164,1,100842347,1,7545,"Silversmith Partners I GP, LLC","Silversmith Partners I GP, LLC",institution
0002110062,352,100724648,1,5275,"Birchwood Financial Partners, Inc.","Birchwood Financial Partners, Inc.",institution
0001515721,1,100580000,1,9802,Robert B. Daugherty Foundation,Robert B. Daugherty Foundation,institution
0001640801,4,100561669,1,9914,Park Avenue Institutional Advisers LLC,Park Avenue Institutional Advisers LLC,institution
0002109247,45,100439295,1,4569,"Vistica Wealth Advisors, LLC","Vistica Wealth Advisors, LLC",institution
0002053917,1037,100434125,1,3526,"Ankerstar Wealth, LLC","Ankerstar Wealth, LLC",institution
0001913464,250,100344006,1,3572,AlphaCentric Advisors LLC,AlphaCentric Advisors LLC,institution
0002107260,48,100326423,1,7541,"Benchmark Financial, LLC","Benchmark Financial, LLC",institution
0002099154,190,100221355,1,6911,"J.M. Arbour, LLC","J.M. Arbour, LLC",institution
0002095497,53,100205645,1,8360,"Michael Brady & Co., LLC","Michael Brady & Co., LLC",institution
0002108355,54,100115496,1,1914,"Fullerton Advisors, LLC","Fullerton Advisors, LLC",institution
0002038285,143,100076305,1,5745,"Portfolio Resources Advisor Group, Inc.","Portfolio Resources Advisor Group, Inc.",institution
0002068251,18,100036923,1,10175,"Gullane Capital, LLC","Gullane Capital, LLC",institution
0002109644,36,99976841,1,6865,"Yanni & Associates Investment Advisors, LLC","Yanni & Associates Investment Advisors, LLC",institution
0002110688,26,99938471,1,9105,"Townsend Financial Planning, LLC","Townsend Financial Planning, LLC",institution
0002109595,143,99797417,1,1184,"Entelevest, LLC","Entelevest, LLC",institution
0002109305,42,99580675,1,3766,"Shelter Rock Management, LLC","Shelter Rock Management, LLC",institution
0002102009,54,99332529,1,2898,"Jefferson Bridge Capital, LLC","Jefferson Bridge Capital, LLC",institution
0002104402,66,99010720,1,10298,"RCW Management, LLC","RCW Management, LLC",institution
0002109360,58,98944720,1,1837,Burkett Asset Management Ltd,Burkett Asset Management Ltd,institution
0001832108,10,98804039,1,7416,ABG-WTT Global Life Science Capital Partners GP Ltd,ABG-WTT Global Life Science Capital Partners GP Ltd,institution
0002094120,55,98793408,1,8404,Box Hill Private Wealth LLC,Box Hill Private Wealth LLC,institution
0001615717,36,98732449,1,2156,Triad Investment Management,Triad Investment Management,institution
0002107629,84,98574171,1,9487,"J. Team Financial, Inc.","J. Team Financial, Inc.",institution
0002092381,33,98413524,1,10819,"Sensenig Capital Advisors, Inc","Sensenig Capital Advisors, Inc",institution
0002110046,52,98200526,1,2899,"Walsky Investment Management, Inc.","Walsky Investment Management, Inc.",institution
0001842246,31,98061450,1,8860,Value Star Asset Management (Hong Kong) Ltd,Value Star Asset Management (Hong Kong) Ltd,institution
0001716476,55,97760187,1,10311,Vazirani Asset Management LLC,Vazirani Asset Management LLC,institution
0002070529,28,97729632,1,4799,"Generations Wealth, LLC","Generations Wealth, LLC",institution
0001961292,58,97607276,1,6343,"WealthSpring Partners, LLC","WealthSpring Partners, LLC",institution
0002085963,91,97516888,1,3301,"ProCore Advisors, LLC","ProCore Advisors, LLC",institution
0001475597,10895,97396680,1,8950,Hrt Financial LP,HRT FINANCIAL LP,institution
0002109808,48,97176560,1,9800,"Artesa Financial Group, LLC","Artesa Financial Group, LLC",institution
0002109821,70,97118459,1,4584,Ballast Financial Advisors LLC,Ballast Financial Advisors LLC,institution
0002083411,112,97057205,1,7975,"Elevated Private Wealth, LLC","Elevated Private Wealth, LLC",institution
0002107020,24,97001881,1,6620,Arnold Financial Planning LLC,Arnold Financial Planning LLC,institution
0002111890,57,96907133,1,11066,Skyview Financial Group LLC,Skyview Financial Group LLC,institution
0002111541,552,96615611,1,8427,Greenline Wealth Management LLC,Greenline Wealth Management LLC,institution
0001853382,5,96604553,1,2066,"Founders Fund VI Management, LLC","Founders Fund VI Management, LLC",institution
0001549553,111,96542733,1,8887,"Southport Management, L.L.C.","SOUTHPORT MANAGEMENT, L.L.C.",institution
0002056550,50,96487276,1,7194,Premier Private Wealth Management LLC,Premier Private Wealth Management LLC,institution
0002109932,12,95821662,1,787,"E&R Wealth Management, LLC","E&R Wealth Management, LLC",institution
0002095322,142,95750633,1,9470,Index Technologies Group LLC,Index Technologies Group LLC,institution
0001438258,40,95525651,1,4179,Oceanic Investment Management LTD,Oceanic Investment Management LTD,institution
0002107738,43,95430870,1,460,"Sherry Group, Inc.","Sherry Group, Inc.",institution
0002110205,77,95370992,1,4216,"Value Investment Professionals, LLC","Value Investment Professionals, LLC",institution
0001542952,47,95217352,1,8532,Burren Capital Advisors Ltd,Burren Capital Advisors Ltd,institution
0002106661,98,94820743,1,10154,Breachway Investments LLC,Breachway Investments LLC,institution
0002100981,33,94614793,1,6180,"Thayer Financial, L.L.C.","Thayer Financial, L.L.C.",institution
0002108122,51,94281201,1,3304,"Boyer Financial Services, Inc.","Boyer Financial Services, Inc.",institution
0002107705,20,94106686,1,5207,Fourier Capital Management Ltd,Fourier Capital Management Ltd,institution
0002111462,31,93946546,1,10381,"DiPaolo Financial Group, Inc.","DiPaolo Financial Group, Inc.",institution
0001735775,4,93620070,1,5424,UCLA Foundation,UCLA Foundation,institution
0001947907,8,93446005,1,10447,"Square Wave Partners, L.P.","Square Wave Partners, L.P.",institution
0002109156,54,92990323,1,8410,"Briggs Wealth Management, Inc","Briggs Wealth Management, Inc",institution
0002110109,77,92913356,1,11135,Ark Wealth Advisors LLC,Ark Wealth Advisors LLC,institution
0002109222,95,92768282,1,4142,"Wilian Securities, LLC","Wilian Securities, LLC",institution
0002026980,122,92623560,1,5606,Expressive Wealth LLC,Expressive Wealth LLC,institution
0002073676,91,92488155,1,7537,"Zinnia Wealth Advisory, LLC","Zinnia Wealth Advisory, LLC",institution
0002108201,48,92208957,1,4227,"truNorth Financial Services, Inc.","truNorth Financial Services, Inc.",institution
0002112734,6,92184720,1,2559,Framtiden Holdings Management Co LLC,Framtiden Holdings Management Co LLC,institution
0002051783,89,91772672,1,1498,Stark Wealth Management LLC,Stark Wealth Management LLC,institution
0002109061,87,91601217,1,3528,"Mlp3, LLC","MLP3, LLC",institution
0002110285,18,91557043,1,3518,"Aspirean Wealth, LLC","Aspirean Wealth, LLC",institution
0002111652,135,91371975,1,1894,"Decision Investments, Inc","DECISION INVESTMENTS, INC",institution
0001885432,4,91239727,1,5741,Afbi LP,AFBI LP,institution
0002055352,43,91075455,1,5889,"Teucrium Investment Advisors, LLC","Teucrium Investment Advisors, LLC",institution
0002110806,45,90971060,1,10859,"Markin Asset Management, LP","Markin Asset Management, LP",institution
0001713833,1,90877649,1,6813,"Gigafund Management Company, LLC","Gigafund Management Company, LLC",institution
0001543160,17,90744345,1,3112,Benefit Street Partners LLC,Benefit Street Partners LLC,institution
0002007953,20,90414042,1,9310,Owlhouse Capital LP,Owlhouse Capital LP,institution
0002109515,43,90146325,1,10713,Plus Group Wealth Advisors LLC,Plus Group Wealth Advisors LLC,institution
0002107394,102,90107343,1,9104,August Group Capital Ltd,August Group Capital Ltd,institution
0002068376,55,90004403,1,10455,"Walleye Partners, LLC","Walleye Partners, LLC",institution
0002109863,426,89808398,1,1437,Benson Wealth Management INC,Benson Wealth Management INC,institution
0002110534,94,89128821,1,727,Prism Planning Partners LLC,Prism Planning Partners LLC,institution
0001553936,15,89029151,1,2875,Tybourne Capital Management (hk) Ltd,TYBOURNE CAPITAL MANAGEMENT (HK) LTD,institution
0002083646,24,88761284,1,10982,Franchise GP Ltd,Franchise GP Ltd,institution
0002092549,1,88734205,1,5319,Children's Medical Center Corp,Children's Medical Center Corp,institution
0002106280,6,88327040,1,2896,"Turner Capital Investments, LLC","Turner Capital Investments, LLC",institution
0002111609,38,87455205,1,9721,Ishara Investments LP,Ishara Investments LP,institution
0002110817,57,87430373,1,11120,"E6 Portfolios, LLC","E6 Portfolios, LLC",institution
0001812822,104,87384482,1,11126,"Verdad Advisers, LP","Verdad Advisers, LP",institution
0002097035,53,87376344,1,645,"Englebert Financial Advisers, LLC","Englebert Financial Advisers, LLC",institution
0001750432,3,87151844,1,3961,"NewView Capital Partners I, LLC","NewView Capital Partners I, LLC",institution
0001569242,1,86765670,1,2491,Khall LLC,KHALL LLC,institution
0001313998,36,86657397,1,891,"Bristlecone Value Partners, LLC","Bristlecone Value Partners, LLC",institution
0002102299,97,86521072,1,8823,PMG Family Office LLC,PMG Family Office LLC,institution
0002107902,97,86455176,1,1896,Colter Lewis Investment Partners LLC,Colter Lewis Investment Partners LLC,institution
0001790723,64,85258641,1,7745,Savior LLC,Savior LLC,institution
0001503683,1,85192322,1,1508,Index Venture Associates III Ltd,Index Venture Associates III Ltd,institution
0002101744,35,85164295,1,1499,"Xena Financial Planning, LLC","Xena Financial Planning, LLC",institution
0001673588,2,85129819,1,2170,VCU Investment Management Co,VCU Investment Management Co,institution
0002111406,73,84606366,1,5613,"Blue Line Capital, LLC / IL","Blue Line Capital, LLC / IL",institution
0002108985,1,84501053,1,11109,BRC-Global BAH Investments Ltd.,BRC-Global BAH Investments Ltd.,institution
0002107886,46,84289704,1,517,Royal Palms Capital LLC,Royal Palms Capital LLC,institution
0001053187,4,83713292,1,8386,"Natixis Investment Managers, LLC","Natixis Investment Managers, LLC",institution
0001372218,8,83482748,1,4730,CPMG Inc,CPMG Inc,institution
0001801811,2,83466821,1,10457,"Revelation Capital Management, LLC","Revelation Capital Management, LLC",institution
0002100569,1,83335887,1,2892,Copperwood Asset Management LP,Copperwood Asset Management LP,institution
0001853431,6,82554913,1,4089,"Founders Fund Growth Management, LLC","Founders Fund Growth Management, LLC",institution
0001616628,76,81278543,1,5061,Wilshire Advisors LLC,Wilshire Advisors LLC,institution
0002052441,199,80524451,1,2101,"T3 Companies, LLC","T3 Companies, LLC",institution
0002107377,68,79721093,1,11119,"DB&C Advisors, LLC","DB&C Advisors, LLC",institution
0001857418,9,79664787,1,7435,"Vector Capital Management, L.P.","Vector Capital Management, L.P.",institution
0000820434,171,79528426,1,6235,Pvg Asset Management Corp,PVG ASSET MANAGEMENT CORP,institution
0001362948,18,79365188,1,8313,"Aurelius Capital Management, LP","Aurelius Capital Management, LP",institution
0002108483,118,78679269,1,4802,"Omnitrust Wealth Management, Inc","Omnitrust Wealth Management, Inc",institution
0001978599,62,77185306,1,1818,Allostery Investments LP,Allostery Investments LP,institution
0001951376,80,76968580,1,7549,"Centennial Advisors, LLC","Centennial Advisors, LLC",institution
0002033218,88,76897893,1,2548,"Anchor Pointe Wealth Management, LLC","Anchor Pointe Wealth Management, LLC",institution
0001675855,4,76864041,1,6899,Blue Pool Management Ltd.,Blue Pool Management Ltd.,institution
0002040055,10,75399386,1,3758,Pamalican Asset Management Ltd,Pamalican Asset Management Ltd,institution
0001976751,41,74533505,1,3118,Bakala Capital LLC,Bakala Capital LLC,institution
0001590144,44,73491742,1,9534,"Pura Vida Investments, LLC","PURA VIDA INVESTMENTS, LLC",institution
0002111120,3,72368189,1,7481,MWG Caph Ltd,MWG Caph Ltd,institution
0001950556,320,72173514,1,2539,Dakota Community Bank & Trust NA,Dakota Community Bank & Trust NA,institution
0001716997,5,72063769,1,6046,"Institutional Venture Management Xvi, LLC"," INSTITUTIONAL VENTURE MANAGEMENT XVI, LLC ",institution
0002110123,22,71770562,1,7978,Feynman Point Asset Management LLC,Feynman Point Asset Management LLC,institution
0001919283,3,71672256,1,8414,ROB Exploration LLC,ROB Exploration LLC,institution
0001816374,4,70795336,1,6686,"Revolution Growth Management Company, Inc."," REVOLUTION GROWTH MANAGEMENT COMPANY, INC.",institution
0000908431,67,70676367,1,4860,Pacific Global Investment Management Co,PACIFIC GLOBAL INVESTMENT MANAGEMENT CO,institution
0002010051,11,68983800,1,7527,Fidelis Wealth Advisors LLC,Fidelis Wealth Advisors LLC,institution
0001825404,48,68847587,1,8333,Washington Harbour Partners LP,Washington Harbour Partners LP,institution
0001312988,4,68342888,1,8593,Berkshire Partners LLC,Berkshire Partners LLC,institution
0001361974,732,67785336,1,5016,"Beutel, Goodman & Co Ltd.","Beutel, Goodman & Co Ltd.",institution
0002107257,228,67685616,1,6621,Stronghold Wealth Management L.L.C.,Stronghold Wealth Management L.L.C.,institution
0002106200,1,67442888,1,4801,"China-UAE Investment Cooperation Fund, L.P.","China-UAE Investment Cooperation Fund, L.P.",institution
0001746382,44,67423721,1,4483,Altium Capital Management LLC,Altium Capital Management LLC,institution
0001643354,106,67329723,1,7352,"Lion Point Capital, LP","Lion Point Capital, LP",institution
0002111825,138,67005095,1,518,"Van Diest Capital, LLC","Van Diest Capital, LLC",institution
0001963794,65,65593370,1,4200,"Heritage Wealth Partners, LLC","Heritage Wealth Partners, LLC",institution
0000313807,5,65523855,1,5384,Bp PLC,BP PLC,institution
0001803200,14,65242070,1,4719,"Acme, LLC","ACME, LLC",institution
0001707096,12,64317628,1,7453,Dynamo Administracao de Recursos Ltda.,Dynamo Administracao de Recursos Ltda.,institution
0001924030,40,64056822,1,6871,"Atlas Financial Advisors, Inc.","Atlas Financial Advisors, Inc.",institution
0001633312,5,63879201,1,9149,Man Investment Partners (US) LP,Man Investment Partners (US) LP,institution
0001545545,130,63550830,1,4878,"Mitsubishi UFJ Morgan Stanley Securities Co., Ltd.","Mitsubishi UFJ Morgan Stanley Securities Co., Ltd.",institution
0001688539,56,63188545,1,1655,Cabana LLC,Cabana LLC,institution
0001666940,1828,59010591,1,7405,Mn Services Vermogensbeheer B.V.,Mn Services Vermogensbeheer B.V.,institution
0001831423,7,58931512,1,1946,"Vida Ventures Advisors, LLC","Vida Ventures Advisors, LLC",institution
0001520309,156,58195890,1,9531,Mizuho Securities Co. Ltd.,Mizuho Securities Co. Ltd.,institution
0002087493,16,58146192,1,7538,CoinFund Management LLC,CoinFund Management LLC,institution
0001591986,15,55776888,1,2864,"Aquilo Capital Management, LLC","Aquilo Capital Management, LLC",institution
0001941151,220,55707291,1,1497,Sagard Holdings Management Inc.,Sagard Holdings Management Inc.,institution
0001887502,14,55053712,1,4504,Raine Group LLC,Raine Group LLC,institution
0002073603,42,54950718,1,458,Markin Volterra Fund LP,Markin Volterra Fund LP,institution
0001905111,16,54703134,1,6917,VeriStar Capital Management LP,VeriStar Capital Management LP,institution
0001259927,27,54695531,1,3160,Lasry Marc,LASRY MARC,institution
0001944780,66,54375834,1,2200,"Acute Investment Advisory, LLC","ACUTE INVESTMENT ADVISORY, LLC",institution
0000898417,19,53509738,1,6314,Ppm America Inc /IL/,PPM AMERICA INC/IL,institution
0002110884,90,52935922,1,8772,"Pacific Excel Wealth Advisors, Inc.","Pacific Excel Wealth Advisors, Inc.",institution
0001473116,3,52874080,1,4643,"Yorktown Energy Partners VIII, L.P.","Yorktown Energy Partners VIII, L.P.",institution
0001972653,661,52633272,1,8775,Imprint Wealth LLC,Imprint Wealth LLC,institution
0000919192,11963,52491419,1,5345,Amalgamated Bank,AMALGAMATED BANK,institution
0001395064,33,52116974,1,9529,Takeda Pharmaceutical Co Ltd,TAKEDA PHARMACEUTICAL CO LTD,institution
0001546531,11,51907446,1,5984,Vitol Holding B.V.,Vitol Holding B.V.,institution
0002026666,5,50074110,1,3245,"Avalon Ventures Management, LLC"," AVALON VENTURES MANAGEMENT, LLC ",institution
0000714142,14867,49922930,1,567,Teachers Retirement System of the State of Kentucky,TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,institution
0001661580,1230,49592793,1,9593,Ilmarinen Mutual Pension Insurance Co,Ilmarinen Mutual Pension Insurance Co,institution
0001376192,837,48467404,1,759,Clal Insurance Enterprises Holdings Ltd,Clal Insurance Enterprises Holdings Ltd,institution
0001398739,1790,48126318,1,4103,Employees Retirement System of Texas,Employees Retirement System of Texas,institution
0001701879,362,48114229,1,8221,"Acorns Advisers, LLC","Acorns Advisers, LLC",institution
0001731579,15,48090715,1,3603,"Spruce Point Capital Management, LLC","Spruce Point Capital Management, LLC",institution
0002056734,22,46191197,1,8253,Pinnacle Investment Management Ltd,Pinnacle Investment Management Ltd,institution
0001082917,4713,44833944,1,3585,"GW&K Investment Management, LLC","GW&K Investment Management, LLC",institution
0002011399,202,44649248,1,8765,"nVerses Capital, LLC","nVerses Capital, LLC",institution
0001684956,120,43922107,1,762,Grayhawk Investment Strategies Inc.,Grayhawk Investment Strategies Inc.,institution
0001071640,5745,43621572,1,6283,Park Avenue Securities LLC,PARK AVENUE SECURITIES LLC,institution
0001099219,24,43348297,1,4446,MetLife Inc,MetLife Inc,institution
0001388551,46,42072520,1,6083,Caxton Corp,CAXTON CORP,institution
0001965649,34,41728008,1,5156,AlphaQ Advisors LLC,AlphaQ Advisors LLC,institution
0001843547,13,41692566,1,8277,Vantage Consulting Group Inc,Vantage Consulting Group Inc,institution
0001778131,3002,41442997,1,1458,BI Asset Management Fondsmaeglerselskab A/S,BI Asset Management Fondsmaeglerselskab A/S,institution
0001317627,19,41121923,1,6707,Compass Group LLC,COMPASS GROUP LLC,institution
0001774552,40,41020512,1,1999,WealthNavi Inc.,WealthNavi Inc.,institution
0001979670,39,40996105,1,2229,Pickering Energy Partners LP,PICKERING ENERGY PARTNERS LP,institution
0001429390,1822,39059930,1,8316,Harel Insurance Investments & Financial Services Ltd.,Harel Insurance Investments & Financial Services Ltd.,institution
0001632813,1300,38506207,1,7351,CMT Capital Markets Trading GmbH,CMT Capital Markets Trading GmbH,institution
0001370102,11660,37356078,1,578,"State of Alaska, Department of Revenue","State of Alaska, Department of Revenue",institution
0001970530,1,37187500,1,6115,Inflection Point Holdings II LLC,Inflection Point Holdings II LLC,institution
0002089727,6,37008517,1,8127,"ICG Advisors, LLC","ICG Advisors, LLC",institution
0001415912,1466,35599288,1,1969,Migdal Insurance & Financial Holdings Ltd.,Migdal Insurance & Financial Holdings Ltd.,institution
0001478032,3,35210233,1,4731,"Pharo Management, Inc.","Pharo Management, Inc.",institution
0001787423,3,34724171,1,6936,"Madryn Asset Management, LP","Madryn Asset Management, LP",institution
0002063600,29,34438452,1,5862,Compass Investment Advisers LLC,Compass Investment Advisers LLC,institution
0001588873,201,33684380,1,9588,Municipal Employees' Retirement System of Michigan,Municipal Employees' Retirement System of Michigan,institution
0002107086,45,32990990,1,1211,"Quantify Chaos Advisors, LLC","QUANTIFY CHAOS ADVISORS, LLC",institution
0002022286,2,32980574,1,6933,Haveli Investment Management LLC,Haveli Investment Management LLC,institution
0001438284,45,32719692,1,1404,Oxford Asset Management LLP,OXFORD ASSET MANAGEMENT LLP,institution
0002079200,2,31426216,1,2601,FTX Recovery Trust,FTX Recovery Trust,institution
0001844818,4,30847549,1,10279,HCC Manager LLC ,HCC Manager LLC ,institution
0001593324,6173,29557051,1,10521,Penserra Capital Management LLC,Penserra Capital Management LLC,institution
0001050743,5096,29421981,1,681,Peapack Gladstone Financial Corp,PEAPACK GLADSTONE FINANCIAL CORP,institution
0001965307,345,29378192,1,3859,"Prossimo Advisors, LLC","Prossimo Advisors, LLC",institution
0001376879,96,29233085,1,2227,Ako Capital LLP,AKO CAPITAL LLP,institution
0001962373,13,28378202,1,716,Leading Securities Co Ltd,Leading Securities Co Ltd,institution
0001791253,35,27929847,1,5041,Praxis Capital Management LLC,Praxis Capital Management LLC,institution
0001625244,377,27655017,1,601,C WorldWide Group Holding A/S,C WorldWide Group Holding A/S,institution
0002103418,1,27395256,1,4050,HS Investments III Ltd,HS Investments III Ltd,institution
0001056491,2,26838275,1,1467,Fir Tree Capital Management LP,FIR TREE CAPITAL MANAGEMENT LP,institution
0001835700,15,26815829,1,8919,"Wolfswood Holdings, LLC","Wolfswood Holdings, LLC",institution
0001843253,35,26762048,1,2919,Spg Advisors LLC,SPG ADVISORS LLC,institution
0001697765,1103,26578726,1,6132,Achmea Investment Management B.V.,Achmea Investment Management B.V.,institution
0001472190,547,25679739,1,2872,PGGM Investments,PGGM Investments,institution
0001657662,4,25641453,1,8371,Kck Ltd.,KCK LTD.,institution
0001619124,92,25594435,1,7492,Cardano Risk Management B.V.,Cardano Risk Management B.V.,institution
0001969566,1676,25580340,1,5868,iA Global Asset Management Inc.,iA Global Asset Management Inc.,institution
0001071061,9178,25262187,1,4978,"Hantz Financial Services, Inc.","HANTZ FINANCIAL SERVICES, INC.",institution
0001481957,63,25199956,1,10040,Belfer Management LLC,Belfer Management LLC,institution
0002056079,472,25066413,1,8939,"Spurstone Advisory Services, LLC","Spurstone Advisory Services, LLC",institution
0000908758,8,24931793,1,10486,"American Beacon Advisors, Inc.","American Beacon Advisors, Inc.",institution
0001846013,1,24746279,1,4868,IDG-Accel China Capital GP II Associates Ltd.,IDG-Accel China Capital GP II Associates Ltd.,institution
0001719165,1173,24735299,1,4478,Capital Markets Trading UK LLP,Capital Markets Trading UK LLP,institution
0000905591,16,24678665,1,6695,Nippon Life Insurance Co,NIPPON LIFE INSURANCE CO,institution
0001008322,1588,24120608,1,834,Thompson Siegel & Walmsley LLC,THOMPSON SIEGEL & WALMSLEY LLC,institution
0002106825,1,23691470,1,1352,"Founders Fund Growth II Management, LP","Founders Fund Growth II Management, LP",institution
0002016827,78,23666561,1,3031,"REX Advisers, LLC","REX Advisers, LLC",institution
0001914186,6,23005665,1,7302,Hernani LP,Hernani LP,institution
0001756985,35,22583970,1,11159,"Hoya Capital Real Estate, LLC","Hoya Capital Real Estate, LLC",institution
0002003159,15,22032073,1,5920,Brummer Multi-Strategy AB,Brummer Multi-Strategy AB,institution
0001876496,348,21812066,1,8279,Border to Coast Pensions Partnership Ltd,Border to Coast Pensions Partnership Ltd,institution
0001962450,89,21671721,1,1034,"Compound Global Advisors, LLC","Compound Global Advisors, LLC",institution
0002056532,1195,21366725,1,3905,ROSS\JOHNSON & Associates LLC,ROSS\JOHNSON & Associates LLC,institution
0001275218,4560,21205968,1,854,Algert Global LLC,ALGERT GLOBAL LLC,institution
0001965482,3,21087988,1,723,"Foundry Group Next, LLC"," FOUNDRY GROUP NEXT, LLC",institution
0001911270,21,20867368,1,8244,Springhill Fund Asset Management (HK) Co Ltd,Springhill Fund Asset Management (HK) Co Ltd,institution
0002032846,18,20781749,1,3284,Black Point Wealth Management,BLACK POINT WEALTH MANAGEMENT,institution
0001538846,2421,20503342,1,6722,South Dakota Investment Council,South Dakota Investment Council,institution
0001548836,4,20493321,1,10935,Gramercy Funds Management LLC,Gramercy Funds Management LLC,institution
0001906526,2,20206921,1,8523,"Prysm Capital, L.P.","Prysm Capital, L.P.",institution
0001426748,437,19704408,1,9641,Lazard Freres Gestion S.A.S.,Lazard Freres Gestion S.A.S.,institution
0001708237,40,19314845,1,4342,"Innovator Capital Management, LLC","Innovator Capital Management, LLC",institution
0001169683,33,18668267,1,11001,Oakland Financial Corp,OAKLAND FINANCIAL CORP,institution
0000852933,1436,18384723,1,5783,Commerzbank Aktiengesellschaft /FI/,COMMERZBANK AKTIENGESELLSCHAFT /FI,institution
0001768375,110,18157687,1,763,Aspex Management (HK) Ltd,Aspex Management (HK) Ltd,institution
0001063571,898,17980133,1,5020,Vaughan David Investments LLC /IL/,VAUGHAN DAVID INVESTMENTS LLC/IL,institution
0001632494,82,17817741,1,5233,"Amplify Investments, LLC","Amplify Investments, LLC",institution
0001061768,90,17695498,1,1522,Baupost Group LLC /MA/,BAUPOST GROUP LLC/MA,institution
0001842440,38,16620032,1,10628,Alpha DNA Investment Management LLC,Alpha DNA Investment Management LLC,institution
0001556218,1143,16437864,1,9950,Bollard Group LLC,Bollard Group LLC,institution
0002002785,2,16158200,1,1041,"IGP Investments (G.P.L.P), LP","IGP Investments (G.P.L.P), LP",institution
0001718570,1082,15908727,1,5418,Close Asset Management Ltd,TrinityBridge Ltd,institution
0001536411,248,15687756,1,8886,Duquesne Family Office LLC,Duquesne Family Office LLC,institution
0001885092,11,15516244,1,6105,"1888 Investments, LLC","1888 Investments, LLC",institution
0001530237,8,14861386,1,6127,"IA Venture Strategies Fund II, LP","IA Venture Strategies Fund II, LP",institution
0001697137,11,14470658,1,2697,FACTORIAL MANAGEMENT Ltd,FACTORIAL MANAGEMENT Ltd,institution
0000355429,4,14207600,1,4588,Protective Life Corp,PROTECTIVE LIFE CORP,institution
0000769317,1568,13959401,1,4281,Sit Investment Associates Inc,SIT INVESTMENT ASSOCIATES INC,institution
0001860989,10,13785300,1,8397,"G.F.W. Energy XII, L.P.","G.F.W. Energy XII, L.P.",institution
0002036718,16,13527372,1,7729,Galaxy Digital Capital Management LP,Galaxy Digital Capital Management LP,institution
0002110061,22,13431545,1,7528,Harborfront Financial Group LLC,Harborfront Financial Group LLC,institution
0001524408,257,13400024,1,11179,Van Berkom & Associates Inc.,Van Berkom & Associates Inc.,institution
0001536925,4646,13141053,1,2638,Vestcor Inc,Vestcor Inc,institution
0000937589,1002,12857741,1,4252,Heritage Investors Management Corp,HERITAGE INVESTORS MANAGEMENT CORP,institution
0001584289,12,12789100,1,6666,1922 Investment Co LLC,1922 Investment Co LLC,institution
0001665887,3,12754200,1,4188,SQN Investors LP,SQN Investors LP,institution
0001863523,1319,12519905,1,1805,"CSM Advisors, LLC","CSM Advisors, LLC",institution
0001624758,7628,12395508,1,2362,"Capital Analysts, LLC","Capital Analysts, LLC",institution
0001737089,5307,12163685,1,1577,CX Institutional,CX Institutional,institution
0001634208,780,12147743,1,2783,Analyst IMS Investment Management Services Ltd.,Analyst IMS Investment Management Services Ltd.,institution
0001142495,4641,12074451,1,2320,Wedbush Securities Inc,WEDBUSH SECURITIES INC,institution
0001512162,380,11980689,1,817,Cooper Creek Partners Management LLC,COOPER CREEK PARTNERS MANAGEMENT LLC,institution
0001598697,2407,11851518,1,4892,Gulf International Bank (UK) Ltd,Gulf International Bank (UK) Ltd,institution
0001076809,1191,11738889,1,8472,"Glazer Capital, LLC","Glazer Capital, LLC",institution
0001041885,1871,11641019,1,9165,Ingalls & Snyder LLC,INGALLS & SNYDER LLC,institution
0001577928,17,11578482,1,3113,"Bci Securities, Inc.","BCI SECURITIES, INC.",institution
0001664713,124,11288814,1,4003,Intermede Investment Partners Ltd,Intermede Investment Partners Ltd,institution
0001730525,167,10699793,1,9082,Maj Invest Holding A/S,Maj Invest Holding A/S,institution
0001466697,3630,10599849,1,10239,Flow Traders U.S. LLC,FLOW TRADERS U.S. LLC,institution
0000074260,222,10297368,1,10862,Old Republic International Corp,OLD REPUBLIC INTERNATIONAL CORP,institution
