crd,firm_name,aum_billions,classification,validated_date,status
144748,BCWM,0.6,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
145934,"TRADEWINDS CAPITAL MANAGEMENT, LLC",0.6,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
146132,"SAFEGUARD INVESTMENT ADVISORY GROUP, LLC",0.6,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
147814,"PRAETORIAN GUARD, A DIVISION OF PRAETORIAN WEALTH MANAGEMENT,INC",0.6,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
283540,RIVERWATER PARTNERS LLC,0.6,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
283713,"ARJUNA CAPITAL, LLC",0.6,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
286521,"G2 CAPITAL MANAGEMENT, LLC",0.6,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
290070,"LITTLE HOUSE CAPITAL, LLC",0.6,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
291204,"MODUS ADVISORS, LLC",0.6,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
298254,"WEALTHBRIDGE CAPITAL MANAGEMENT, LLC",0.6,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
118048,VOISARD ASSET MANAGEMENT GROUP,0.59,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
120039,"GERBER, LLC",0.59,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
127134,"FOUNDATION WEALTH MANAGEMENT, LLC",0.59,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
140431,"JACOBSON & SCHMITT ADVISORS, LLC",0.59,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
153428,RJA ASSET MANAGEMENT LLC,0.59,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
160333,"POWELL INVESTMENT ADVISORS, LLC",0.59,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
170882,"HARSPRING CAPITAL MANAGEMENT, LLC",0.59,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
282565,"ACUMEN WEALTH ADVISORS, LLC",0.59,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
286338,"O'KEEFE STEVENS ADVISORY, INC.",0.59,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
106337,WINSLOW ASSET MANAGEMENT INC,0.58,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
130239,"TWELE CAPITAL MANAGEMENT, INC.",0.58,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
297858,"SANDBOX FINANCIAL PARTNERS, LLC",0.58,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
305768,"HIGH NOTE WEALTH, LLC",0.58,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
311098,SANDIA INVESTMENT MANAGMENT LP,0.58,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
312325,EDGEROCK WEALTH MANAGEMENT,0.58,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
105302,SHERRILL & HUTCHINS FINANCIAL ADVISORY INC,0.57,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
110900,INVESTMENT MANAGEMENT ASSOCIATES,0.57,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
112182,NEUMANN CAPITAL MANAGEMENT,0.57,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
112232,"DAVIDSON CAPITAL MANAGEMENT, INC",0.57,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
112308,CENTURY MANAGEMENT FINANCIAL ADVISORS,0.57,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
124186,NWK  GROUP,0.57,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
126013,OLD GLORY ASSET MANAGEMENT LLC,0.57,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
126520,"WESTOVER CAPITAL ADVISORS, LLC",0.57,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
138962,"FREEDOM DAY SOLUTIONS, LLC",0.57,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
145355,"CORNELL POCHILY INVESTMENT ADVISORS, INC.",0.57,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
155131,"ACT WEALTH MANAGEMENT, LLC",0.57,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
165525,SILVERLAKE WEALTH MANAGEMENT LLC,0.57,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
168600,360 FINANCIAL,0.57,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
169274,"SANCHEZ WEALTH MANAGEMENT GROUP, LLC",0.57,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
287848,"ALTUS WEALTH GROUP, LLC",0.57,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
299194,"WICK CAPITAL PARTNERS, LLC",0.57,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
306299,"WOODWARD DIVERSIFIED CAPITAL, LLC",0.57,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
317862,HILLCREST FINANCIAL GROUP,0.57,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
105707,"OGOREK WEALTH MANAGEMENT, LLC",0.56,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
109423,"SHAYNE & JACOBS, LLC",0.56,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
130825,"ROCK POINT ADVISORS, LLC",0.56,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
133088,"GARDEN STATE INVESTMENT ADVISORY SERVICES, LLC",0.56,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
138706,"REDMOND ASSET MANAGEMENT, LLC",0.56,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
147864,"WESTERN STANDARD, LLC",0.56,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
226629,ROWLAND MILLER + PARTNERS LLC,0.56,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
226661,BETTERWEALTH LLC,0.56,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
284842,"LIFEGUIDE FINANCIAL ADVISORS, LLC",0.56,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
286084,"BLACK SWIFT GROUP, LLC",0.56,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
288903,"WEALTH ADVISORY SOLUTIONS, LLC",0.56,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
295816,"ALTA FOX CAPITAL MANAGEMENT, LLC",0.56,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
305943,"BLUE ZONE WEALTH ADVISORS, LLC",0.56,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
106805,NORTHWEST FINANCIAL SERVICES INC,0.55,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
107732,"WHITEGATE INVESTMENT COUNSELORS, INC.",0.55,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
117527,"SHANKERVALLEAU WEALTH ADVISORS, INC.",0.55,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
118923,"LOUNTZIS ASSET MANAGEMENT, LLC",0.55,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
121484,"ABSOLUTE CAPITAL MANAGEMENT, LLC",0.55,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
138004,JRM INVESTMENT COUNSEL.,0.55,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
164147,"OMEGA FINANCIAL GROUP, LLC",0.55,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
174490,"PURUS WEALTH MANAGEMENT, LLC",0.55,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
289462,"HAMILTON WEALTH, LLC",0.55,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
318345,"PRESILIUM PRIVATE WEALTH, LLC",0.55,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
105052,"PLANNED SOLUTIONS, INC.",0.54,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
107034,DHJJ FINANCIAL ADVISORS,0.54,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
109318,DUMONT & BLAKE INVESTMENT ADVISORS LLC,0.54,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
120131,COMMON CENTS PLANNING,0.54,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
130609,"RR ADVISORS, LLC",0.54,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
131208,REGENCY WEALTH MANAGEMENT,0.54,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
146569,INTEGRAL WEALTH MANAGEMENT,0.54,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
162014,TB ALTERNATIVE ASSETS LTD.,0.54,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
166601,RINGS CAPITAL MANAGEMENT LLC,0.54,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
170999,"ARIADNE WEALTH MANAGEMENT, LP",0.54,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
297634,"FIRETHORN WEALTH PARTNERS, LLC",0.54,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
306548,PALUMBO WEALTH MANAGEMENT LLC,0.54,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
307172,"GREY FOX WEALTH ADVISORS, LLC",0.54,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
309684,OXLER PRIVATE WEALTH,0.54,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
313469,HILL ISLAND FINANCIAL LLC,0.54,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
327354,ATLANTIC EDGE PRIVATE WEALTH MANAGEMENT,0.54,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
103727,"GAGNON SECURITIES, LLC",0.53,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
106635,LK&A INVESTMENT COUNSEL,0.53,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
107533,SHIKIAR ASSET MANAGEMENT INC,0.53,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
133623,BROGAN FINANCIAL,0.53,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
158371,CANNELL CAPITAL LLC,0.53,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
158455,NORTHWEST QUADRANT WEALTH MANAGEMENT,0.53,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
167306,"SEGRA CAPITAL MANAGEMENT, LLC",0.53,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
170361,MYSTIC ASSET MANAGEMENT,0.53,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
175477,"ARIES WEALTH MANAGEMENT, LLC",0.53,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
282814,TRIUMPH CAPITAL MANAGEMENT,0.53,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
282871,CORDATUS WEALTH MANAGEMENT LLC,0.53,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
283843,WESTSHORE WEALTH,0.53,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
286005,"GLOBAL WEALTH MANAGEMENT INVESTMENT ADVISORY, INC.",0.53,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
286587,NIA IMPACT CAPITAL,0.53,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
309312,JACKSONVILLE WEALTH MANAGEMENT,0.53,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
315152,NOBLE FAMILY WEALTH,0.53,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
105970,"FAIRFIELD, BUSH & CO.",0.52,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
106224,HARVEY CAPITAL MANAGEMENT INC,0.52,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
106749,M. KRAUS & COMPANY,0.52,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
107646,SOWA FINANCIAL GROUP,0.52,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
108911,"HAHN CAPITAL MANAGEMENT, LLC",0.52,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
109995,"STUART INVESTMENT ADVISORS, INC.",0.52,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
110988,BENIN MANAGEMENT CORP,0.52,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
118366,"MOWERY & SCHOENFELD WEALTH MANAGEMENT, LLC",0.52,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
125147,"SPECTRUM FINANCIAL ALLIANCE, LTD., L.L.C.",0.52,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
128868,"NVEST FINANCIAL, LLC",0.52,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
129436,"DISCIPLINED EQUITY MANAGEMENT, INC.",0.52,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
157603,LIONSTONE CAPITAL MANAGEMENT LLC,0.52,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
164790,HIGHMARK WEALTH MANAGEMENT LLC,0.52,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
169573,"ALLIANCE WEALTH MANAGEMENT GROUP, LLC",0.52,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
199513,"CASTLE ROCK WEALTH MANAGEMENT, LLC",0.52,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
290105,UNCOMMON CENTS INVESTING,0.52,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
310710,"CONCORD ASSET MANAGEMENT, LLC",0.52,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
311895,PREVATT CAPITAL LTD,0.52,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
109638,"REZNY WEALTH MANAGEMENT, INC.",0.51,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
118268,"WP ADVISORS, LLC",0.51,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
148099,HAVEN WEALTH GROUP,0.51,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
168204,SYCALE ADVISORS,0.51,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
283972,BLUESPHERE ADVISORS LLC,0.51,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
301040,WEALTHSPRING CAPITAL LLC,0.51,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
313110,ALLEGIANCE FINANCIAL GROUP,0.51,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
316736,"ARGONAUTICA PRIVATE WEALTH MANAGEMENT, INC",0.51,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
713,RICHARDS MERRILL WEALTH MANAGEMENT,0.51,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
122545,"ALPHA FINANCIAL ADVISORS, LLC",0.5,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
125838,"HIGHLAND FINANCIAL ADVISORS, LLC",0.5,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
150374,PAULSON WEALTH MANAGEMENT INC.,0.5,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
155810,RILEY FRIEDMAN ASSET MANAGEMENT,0.5,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
157572,BRANT POINT INVESTMENT MANAGEMENT LLC,0.5,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
159922,"PEAVINE CAPITAL, LLC",0.5,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
168996,"HARPSWELL CAPITAL ADVISORS, LLC",0.5,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
171541,"CHERRYDALE WEALTH MANAGEMENT, LLC",0.5,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
282159,KALEIDOSCOPE CAPITAL,0.5,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
302075,EPG WEALTH MANAGEMENT LLC,0.5,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
335680,STEINBERGANNA WEALTH MANAGEMENT LLC,0.5,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
105774,ROSENBLUM SILVERMAN SUTTON SF INC,0.49,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
110284,MONETARY MANAGEMENT GROUP INC,0.49,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
112474,"JDH WEALTH MANAGEMENT, LLC",0.49,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
115799,"HFM INVESTMENT ADVISORS, INC.",0.49,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
121064,"WHITCOMB & HESS, INC.",0.49,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
136925,"IFRAH FINANCIAL SERVICES, INC.",0.49,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
137433,"BROADLEAF PARTNERS, LLC",0.49,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
148821,AIS PLANNING,0.49,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
166886,CORNERSTONE WEALTH PLANNING,0.49,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
170679,ALPHACENTRIC ADVISORS LLC,0.49,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
175419,"BELL & BROWN WEALTH ADVISORS, LLC",0.49,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
177523,"DEDORA CAPITAL, INC.",0.49,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
300314,"JACKSON SQUARE CAPITAL, LLC",0.49,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
317442,"CADEN CAPITAL PARTNERS, LP",0.49,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
325809,ACORN CREEK CAPITAL LLC,0.49,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
328865,POSTROCK PARTNERS LLC,0.49,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
106244,MONARCH CAPITAL MANAGEMENT INC,0.48,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
106618,"ASSET ADVISORY GROUP, INC.",0.48,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
106721,WELCH CAPITAL PARTNERS LLC,0.48,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
109617,STEGINSKY CAPITAL LLC,0.48,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
111234,ENRICH FINANCIAL PARTNERS LLC,0.48,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
113510,"ASTORIA STRATEGIC WEALTH, INC.",0.48,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
148343,"OLD WEST INVESTMENT MANAGEMENT, LLC",0.48,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
148816,RESTON WEALTH MANAGEMENT,0.48,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
154569,"THE GENWEALTH GROUP, INC.",0.48,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
162012,GREENLEA LANE CAPITAL MANAGEMENT LLC,0.48,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
174427,GAINPLAN LLC,0.48,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
281045,"GREAT OAK CAPITAL PARTNERS, LLC",0.48,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
282712,"HOWARD BAILEY SECURITIES, LLC",0.48,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
288215,MAYPORT WEALTH MANAGEMENT,0.48,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
300019,MEREDITH WEALTH PLANNING,0.48,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
315730,MARION WEALTH MANAGEMENT,0.48,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
318641,FIORI FINANCIAL GROUP,0.48,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
104766,PEGASUS ASSET MANAGEMENT INC,0.47,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
107169,"BIRINYI ASSOCIATES, INC.",0.47,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
110367,LIGHTHOUSE FINANCIAL SERVICES INC,0.47,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
111556,WHITE PINE INVESTMENT CO,0.47,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
136372,HAMMOND ILES WEALTH ADVISORS,0.47,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
151053,DREXEL MORGAN & CO.,0.47,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
159882,MONUMENT WEALTH MANAGEMENT,0.47,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
171306,COIGN CAPITAL ADVISORS LLC,0.47,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
174115,"TRED AVON FAMILY WEALTH, LLC",0.47,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
288098,LIBRA WEALTH LLC,0.47,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
310207,"YARGER WEALTH STRATEGIES, LLC",0.47,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
315698,"INTERGY PRIVATE WEALTH, LLC",0.47,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
108685,SIERRA ASSET MANAGEMENT,0.46,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
110650,"CLARK FINANCIAL SERVICES GROUP, INC.",0.46,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
123457,"SARD WEALTH MANAGMENT GROUP, LLC",0.46,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
148052,PARKSHORE WEALTH MANAGEMENT,0.46,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
149861,"EVERGREEN ADVISORS, LLC",0.46,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
163833,MKT ADVISORS LLC,0.46,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
170442,"MEASURED WEALTH PRIVATE CLIENT GROUP, LLC",0.46,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
271039,"SEASIDE WEALTH MANAGEMENT, INC.",0.46,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
277099,"STEWARDSHIP ADVISORS, LLC",0.46,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
284496,SPG ADVISORS LLC,0.46,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
285670,WILLOW CREEK FINANCIAL,0.46,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
286474,"PRISM ADVISORS, INC.",0.46,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
288445,VERT ASSET MANAGEMENT LLC,0.46,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
304952,"STRONGBOX WEALTH, LLC",0.46,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
305239,HORIZON FINANCIAL,0.46,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
316507,"DEEPWATER ASSET MANAGEMENT, LLC",0.46,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
316866,"COVE PRIVATE WEALTH, LLC",0.46,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
104648,CHASE INVESTMENT COUNSEL CORPORATION,0.45,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
110465,HENDLEY & CO. INC.,0.45,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
110559,PEAK FINANCIAL MANAGEMENT INC,0.45,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
115711,"HORRELL CAPITAL MANAGEMENT, INC.",0.45,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
140165,"5TH STREET ADVISORS, LLC",0.45,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
21274,UAS ASSET MANAGEMENT,0.45,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
301274,"COLLECTIVE FAMILY OFFICE, LLC",0.45,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
307625,MITCHELL & PAHL PRIVATE WEALTH,0.45,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
308026,"SHOREHAVEN WEALTH PARTNERS, LLC",0.45,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
309647,44 WEALTH MANAGEMENT LLC,0.45,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
310227,"HARRADEN CIRCLE INVESTMENTS, LLC",0.45,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
323541,"GUIDANCE CAPITAL, INC.",0.45,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
106651,"ESSENTIAL PLANNING, LLC",0.44,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
107785,AVALON GLOBAL ASSET MANAGEMENT LLC,0.44,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
108931,"THE MILWEALTH GROUP, LLC",0.44,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
110787,MUHLENKAMP & CO INC,0.44,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
115361,"ACCESS FINANCIAL SERVICES, INC.",0.44,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
119396,"NORTHSTAR FINANCIAL COMPANIES, INC.",0.44,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
125243,WIMMER ASSOCIATES LLC,0.44,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
133174,"SILVERLEAFE CAPITAL PARTNERS, LLC",0.44,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
147872,PRECISION FINANCIAL SERVICES,0.44,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
151365,"BILTMORE WEALTH MANAGEMENT, LLC",0.44,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
